Year,Position,Player,Sum of Strokes,RoundNumber,HoleNumber
1982,12,"Edwards, Danny",4,4,4
1982,12,"Edwards, Danny",4,4,5
1982,12,"Edwards, Danny",4,4,6
1982,12,"Edwards, Danny",3,4,7
1982,12,"Edwards, Danny",4,4,8
1982,12,"Edwards, Danny",4,4,9
1982,12,"Edwards, Danny",3,4,10
1982,12,"Edwards, Danny",4,4,11
1982,12,"Edwards, Danny",3,4,12
1982,12,"Edwards, Danny",3,4,13
1982,12,"Edwards, Danny",5,4,14
1982,12,"Edwards, Danny",2,4,15
1982,12,"Edwards, Danny",4,4,16
1982,12,"Edwards, Danny",5,4,17
1982,12,"Edwards, Danny",5,4,18
1982,12,"Lott, Lyn",3,1,1
1982,12,"Lott, Lyn",4,1,2
1982,12,"Lott, Lyn",4,1,3
1982,12,"Lott, Lyn",3,1,4
1982,12,"Lott, Lyn",3,1,5
1982,12,"Lott, Lyn",6,1,6
1982,12,"Lott, Lyn",3,1,7
1982,12,"Lott, Lyn",5,1,8
1982,12,"Lott, Lyn",4,1,9
1982,12,"Lott, Lyn",4,1,10
1982,12,"Lott, Lyn",4,1,11
1982,12,"Lott, Lyn",3,1,12
1982,12,"Lott, Lyn",4,1,13
1982,12,"Lott, Lyn",5,1,14
1982,12,"Lott, Lyn",4,1,15
1982,12,"Lott, Lyn",4,1,16
1982,12,"Lott, Lyn",3,1,17
1982,12,"Lott, Lyn",6,1,18
1982,12,"Lott, Lyn",3,2,1
1982,12,"Lott, Lyn",5,2,2
1982,12,"Lott, Lyn",5,2,3
1982,12,"Lott, Lyn",4,2,4
1982,12,"Lott, Lyn",3,2,5
1982,12,"Lott, Lyn",4,2,6
1982,12,"Lott, Lyn",3,2,7
1982,12,"Lott, Lyn",4,2,8
1982,12,"Lott, Lyn",5,2,9
1982,12,"Lott, Lyn",6,2,10
1982,12,"Lott, Lyn",4,2,11
1982,12,"Lott, Lyn",2,2,12
1982,12,"Lott, Lyn",3,2,13
1982,12,"Lott, Lyn",5,2,14
1982,12,"Lott, Lyn",4,2,15
1982,12,"Lott, Lyn",4,2,16
1982,12,"Lott, Lyn",2,2,17
1982,12,"Lott, Lyn",5,2,18
1982,12,"Lott, Lyn",4,3,1
1982,12,"Lott, Lyn",5,3,2
1982,12,"Lott, Lyn",5,3,3
1982,12,"Lott, Lyn",4,3,4
1982,12,"Lott, Lyn",3,3,5
1982,12,"Lott, Lyn",5,3,6
1982,12,"Lott, Lyn",3,3,7
1982,12,"Lott, Lyn",4,3,8
1982,12,"Lott, Lyn",5,3,9
1982,12,"Lott, Lyn",4,3,10
1982,12,"Lott, Lyn",4,3,11
1982,12,"Lott, Lyn",4,3,12
1982,12,"Lott, Lyn",4,3,13
1982,12,"Lott, Lyn",5,3,14
1982,12,"Lott, Lyn",4,3,15
1982,12,"Lott, Lyn",4,3,16
1982,12,"Lott, Lyn",3,3,17
1982,12,"Lott, Lyn",5,3,18
1982,12,"Lott, Lyn",4,4,1
1982,12,"Lott, Lyn",5,4,2
1982,12,"Lott, Lyn",3,4,3
1982,12,"Lott, Lyn",4,4,4
1982,12,"Lott, Lyn",3,4,5
1982,12,"Lott, Lyn",5,4,6
1982,12,"Lott, Lyn",3,4,7
1982,12,"Lott, Lyn",4,4,8
1982,12,"Lott, Lyn",4,4,9
1982,12,"Lott, Lyn",4,4,10
1982,12,"Lott, Lyn",4,4,11
1982,12,"Lott, Lyn",3,4,12
1982,12,"Lott, Lyn",4,4,13
1982,12,"Lott, Lyn",5,4,14
1982,12,"Lott, Lyn",4,4,15
1982,12,"Lott, Lyn",4,4,16
1982,12,"Lott, Lyn",2,4,17
1982,12,"Lott, Lyn",6,4,18
1982,15,"Rinker, Larry",4,1,1
1982,15,"Rinker, Larry",4,1,2
1982,15,"Rinker, Larry",4,1,3
1982,15,"Rinker, Larry",4,1,4
1982,15,"Rinker, Larry",3,1,5
1982,15,"Rinker, Larry",5,1,6
1982,15,"Rinker, Larry",4,1,7
1982,15,"Rinker, Larry",6,1,8
1982,15,"Rinker, Larry",4,1,9
1982,15,"Rinker, Larry",4,1,10
1982,15,"Rinker, Larry",3,1,11
1982,15,"Rinker, Larry",3,1,12
1982,15,"Rinker, Larry",4,1,13
1982,15,"Rinker, Larry",5,1,14
1982,15,"Rinker, Larry",4,1,15
1982,15,"Rinker, Larry",5,1,16
1982,15,"Rinker, Larry",3,1,17
1982,15,"Rinker, Larry",5,1,18
1982,15,"Rinker, Larry",4,2,1
1982,15,"Rinker, Larry",3,2,2
1982,15,"Rinker, Larry",3,2,3
1982,15,"Rinker, Larry",3,2,4
1982,15,"Rinker, Larry",3,2,5
1982,15,"Rinker, Larry",6,2,6
1982,15,"Rinker, Larry",2,2,7
1982,15,"Rinker, Larry",5,2,8
1982,15,"Rinker, Larry",5,2,9
1982,15,"Rinker, Larry",4,2,10
1982,15,"Rinker, Larry",4,2,11
1982,15,"Rinker, Larry",3,2,12
1982,15,"Rinker, Larry",4,2,13
1982,15,"Rinker, Larry",5,2,14
1982,15,"Rinker, Larry",4,2,15
1982,15,"Rinker, Larry",3,2,16
1982,15,"Rinker, Larry",2,2,17
1982,15,"Rinker, Larry",4,2,18
1982,15,"Rinker, Larry",4,3,1
1982,15,"Rinker, Larry",4,3,2
1982,15,"Rinker, Larry",4,3,3
1982,15,"Rinker, Larry",4,3,4
1982,15,"Rinker, Larry",4,3,5
1982,15,"Rinker, Larry",5,3,6
1982,15,"Rinker, Larry",3,3,7
1982,15,"Rinker, Larry",4,3,8
1982,15,"Rinker, Larry",6,3,9
1982,15,"Rinker, Larry",4,3,10
1982,15,"Rinker, Larry",5,3,11
1982,15,"Rinker, Larry",3,3,12
1982,15,"Rinker, Larry",4,3,13
1982,15,"Rinker, Larry",5,3,14
1982,15,"Rinker, Larry",4,3,15
1982,15,"Rinker, Larry",3,3,16
1982,15,"Rinker, Larry",4,3,17
1982,15,"Rinker, Larry",5,3,18
1982,15,"Rinker, Larry",5,4,1
1982,15,"Rinker, Larry",5,4,2
1982,15,"Rinker, Larry",4,4,3
1982,15,"Rinker, Larry",4,4,4
1982,15,"Rinker, Larry",3,4,5
1982,15,"Rinker, Larry",4,4,6
1982,15,"Rinker, Larry",2,4,7
1982,15,"Rinker, Larry",4,4,8
1982,15,"Rinker, Larry",5,4,9
1982,15,"Rinker, Larry",4,4,10
1982,15,"Rinker, Larry",6,4,11
1982,15,"Rinker, Larry",3,4,12
1982,15,"Rinker, Larry",4,4,13
1982,15,"Rinker, Larry",7,4,14
1982,15,"Rinker, Larry",3,4,15
1982,15,"Rinker, Larry",3,4,16
1982,15,"Rinker, Larry",3,4,17
1982,15,"Rinker, Larry",5,4,18
1982,15,"Simpson, Scott",5,1,1
1982,15,"Simpson, Scott",4,1,2
1982,15,"Simpson, Scott",4,1,3
1982,15,"Simpson, Scott",4,1,4
1982,15,"Simpson, Scott",3,1,5
1982,15,"Simpson, Scott",5,1,6
1982,15,"Simpson, Scott",3,1,7
1982,15,"Simpson, Scott",4,1,8
1982,15,"Simpson, Scott",3,1,9
1982,15,"Simpson, Scott",4,1,10
1982,15,"Simpson, Scott",4,1,11
1982,15,"Simpson, Scott",4,1,12
1982,15,"Simpson, Scott",4,1,13
1982,15,"Simpson, Scott",6,1,14
1982,15,"Simpson, Scott",4,1,15
1982,15,"Simpson, Scott",3,1,16
1982,15,"Simpson, Scott",4,1,17
1982,15,"Simpson, Scott",5,1,18
1982,15,"Simpson, Scott",4,2,1
1982,15,"Simpson, Scott",4,2,2
1982,15,"Simpson, Scott",4,2,3
1982,15,"Simpson, Scott",4,2,4
1982,15,"Simpson, Scott",2,2,5
1982,15,"Simpson, Scott",4,2,6
1982,15,"Simpson, Scott",4,2,7
1982,15,"Simpson, Scott",3,2,8
1982,15,"Simpson, Scott",5,2,9
1982,15,"Simpson, Scott",4,2,10
1982,15,"Simpson, Scott",4,2,11
1982,15,"Simpson, Scott",4,2,12
1982,15,"Simpson, Scott",3,2,13
1982,15,"Simpson, Scott",4,2,14
1982,15,"Simpson, Scott",4,2,15
1982,15,"Simpson, Scott",4,2,16
1982,15,"Simpson, Scott",3,2,17
1982,15,"Simpson, Scott",5,2,18
1982,15,"Simpson, Scott",4,3,1
1982,15,"Simpson, Scott",5,3,2
1982,15,"Simpson, Scott",4,3,3
1982,15,"Simpson, Scott",4,3,4
1982,15,"Simpson, Scott",3,3,5
1982,15,"Simpson, Scott",5,3,6
1982,15,"Simpson, Scott",2,3,7
1982,15,"Simpson, Scott",4,3,8
1982,15,"Simpson, Scott",4,3,9
1982,15,"Simpson, Scott",5,3,10
1982,15,"Simpson, Scott",5,3,11
1982,15,"Simpson, Scott",2,3,12
1982,15,"Simpson, Scott",5,3,13
1982,15,"Simpson, Scott",5,3,14
1982,15,"Simpson, Scott",3,3,15
1982,15,"Simpson, Scott",4,3,16
1982,15,"Simpson, Scott",3,3,17
1982,15,"Simpson, Scott",5,3,18
1982,15,"Simpson, Scott",4,4,1
1982,15,"Simpson, Scott",5,4,2
1982,15,"Simpson, Scott",4,4,3
1982,15,"Simpson, Scott",4,4,4
1982,15,"Simpson, Scott",4,4,5
1982,15,"Simpson, Scott",4,4,6
1982,15,"Simpson, Scott",3,4,7
1982,15,"Simpson, Scott",5,4,8
1982,15,"Simpson, Scott",5,4,9
1982,15,"Simpson, Scott",5,4,10
1982,15,"Simpson, Scott",4,4,11
1982,15,"Simpson, Scott",3,4,12
1982,15,"Simpson, Scott",4,4,13
1982,15,"Simpson, Scott",5,4,14
1982,15,"Simpson, Scott",4,4,15
1982,15,"Simpson, Scott",3,4,16
1982,15,"Simpson, Scott",5,4,17
1982,15,"Simpson, Scott",5,4,18
1982,15,"Snead, J.",5,1,1
1982,15,"Snead, J.",4,1,2
1982,15,"Snead, J.",4,1,3
1982,15,"Snead, J.",4,1,4
1982,15,"Snead, J.",3,1,5
1982,15,"Snead, J.",5,1,6
1982,15,"Snead, J.",3,1,7
1982,15,"Snead, J.",4,1,8
1982,15,"Snead, J.",3,1,9
1982,15,"Snead, J.",4,1,10
1982,15,"Snead, J.",5,1,11
1982,15,"Snead, J.",4,1,12
1982,15,"Snead, J.",4,1,13
1982,15,"Snead, J.",5,1,14
1982,15,"Snead, J.",4,1,15
1982,15,"Snead, J.",4,1,16
1982,15,"Snead, J.",3,1,17
1982,15,"Snead, J.",5,1,18
1982,15,"Snead, J.",5,2,1
1982,15,"Snead, J.",5,2,2
1982,15,"Snead, J.",4,2,3
1982,15,"Snead, J.",4,2,4
1982,15,"Snead, J.",2,2,5
1982,15,"Snead, J.",4,2,6
1982,15,"Snead, J.",4,2,7
1982,15,"Snead, J.",4,2,8
1982,15,"Snead, J.",5,2,9
1982,15,"Snead, J.",3,2,10
1982,15,"Snead, J.",5,2,11
1982,15,"Snead, J.",3,2,12
1982,15,"Snead, J.",4,2,13
1982,15,"Snead, J.",6,2,14
1982,15,"Snead, J.",3,2,15
1982,15,"Snead, J.",4,2,16
1982,15,"Snead, J.",4,2,17
1982,15,"Snead, J.",6,2,18
1982,15,"Snead, J.",4,3,1
1982,15,"Snead, J.",4,3,2
1982,15,"Snead, J.",4,3,3
1982,15,"Snead, J.",3,3,4
1982,15,"Snead, J.",3,3,5
1982,15,"Snead, J.",4,3,6
1982,15,"Snead, J.",2,3,7
1982,15,"Snead, J.",4,3,8
1982,15,"Snead, J.",3,3,9
1982,15,"Snead, J.",5,3,10
1982,15,"Snead, J.",4,3,11
1982,15,"Snead, J.",3,3,12
1982,15,"Snead, J.",6,3,13
1982,15,"Snead, J.",6,3,14
1982,15,"Snead, J.",4,3,15
1982,15,"Snead, J.",4,3,16
1982,15,"Snead, J.",3,3,17
1982,15,"Snead, J.",5,3,18
1982,15,"Snead, J.",3,4,1
1982,15,"Snead, J.",5,4,2
1982,15,"Snead, J.",4,4,3
1982,15,"Snead, J.",3,4,4
1982,15,"Snead, J.",3,4,5
1982,15,"Snead, J.",4,4,6
1982,15,"Snead, J.",2,4,7
1982,15,"Snead, J.",5,4,8
1982,15,"Snead, J.",5,4,9
1982,15,"Snead, J.",4,4,10
1982,15,"Snead, J.",4,4,11
1982,15,"Snead, J.",3,4,12
1982,15,"Snead, J.",4,4,13
1982,15,"Snead, J.",5,4,14
1982,15,"Snead, J.",4,4,15
1982,15,"Snead, J.",4,4,16
1982,15,"Snead, J.",4,4,17
1982,15,"Snead, J.",5,4,18
1982,15,"Zoeller, Fuzzy",4,1,1
1982,15,"Zoeller, Fuzzy",4,1,2
1982,15,"Zoeller, Fuzzy",4,1,3
1982,15,"Zoeller, Fuzzy",5,1,4
1982,15,"Zoeller, Fuzzy",3,1,5
1982,15,"Zoeller, Fuzzy",5,1,6
1982,15,"Zoeller, Fuzzy",3,1,7
1982,15,"Zoeller, Fuzzy",4,1,8
1982,15,"Zoeller, Fuzzy",5,1,9
1982,15,"Zoeller, Fuzzy",4,1,10
1982,15,"Zoeller, Fuzzy",3,1,11
1982,15,"Zoeller, Fuzzy",3,1,12
1982,15,"Zoeller, Fuzzy",4,1,13
1982,15,"Zoeller, Fuzzy",5,1,14
1982,15,"Zoeller, Fuzzy",4,1,15
1982,15,"Zoeller, Fuzzy",4,1,16
1982,15,"Zoeller, Fuzzy",3,1,17
1982,15,"Zoeller, Fuzzy",5,1,18
1982,15,"Zoeller, Fuzzy",3,2,1
1982,15,"Zoeller, Fuzzy",6,2,2
1982,15,"Zoeller, Fuzzy",4,2,3
1982,15,"Zoeller, Fuzzy",4,2,4
1982,15,"Zoeller, Fuzzy",3,2,5
1982,15,"Zoeller, Fuzzy",5,2,6
1982,15,"Zoeller, Fuzzy",4,2,7
1982,15,"Zoeller, Fuzzy",4,2,8
1982,15,"Zoeller, Fuzzy",4,2,9
1982,15,"Zoeller, Fuzzy",4,2,10
1982,15,"Zoeller, Fuzzy",4,2,11
1982,15,"Zoeller, Fuzzy",4,2,12
1982,15,"Zoeller, Fuzzy",5,2,13
1982,15,"Zoeller, Fuzzy",5,2,14
1982,15,"Zoeller, Fuzzy",4,2,15
1982,15,"Zoeller, Fuzzy",5,2,16
1982,15,"Zoeller, Fuzzy",4,2,17
1982,15,"Zoeller, Fuzzy",4,2,18
1982,15,"Zoeller, Fuzzy",4,3,1
1982,15,"Zoeller, Fuzzy",4,3,2
1982,15,"Zoeller, Fuzzy",4,3,3
1982,15,"Zoeller, Fuzzy",4,3,4
1982,15,"Zoeller, Fuzzy",2,3,5
1982,15,"Zoeller, Fuzzy",6,3,6
1982,15,"Zoeller, Fuzzy",3,3,7
1982,15,"Zoeller, Fuzzy",4,3,8
1982,15,"Zoeller, Fuzzy",4,3,9
1982,15,"Zoeller, Fuzzy",4,3,10
1982,15,"Zoeller, Fuzzy",4,3,11
1982,15,"Zoeller, Fuzzy",2,3,12
1982,15,"Zoeller, Fuzzy",4,3,13
1982,15,"Zoeller, Fuzzy",6,3,14
1982,15,"Zoeller, Fuzzy",5,3,15
1982,15,"Zoeller, Fuzzy",4,3,16
1982,15,"Zoeller, Fuzzy",2,3,17
1982,15,"Zoeller, Fuzzy",5,3,18
1982,15,"Zoeller, Fuzzy",5,4,1
1982,15,"Zoeller, Fuzzy",8,4,2
1982,15,"Zoeller, Fuzzy",3,4,3
1982,15,"Zoeller, Fuzzy",3,4,4
1982,15,"Zoeller, Fuzzy",3,4,5
1982,15,"Zoeller, Fuzzy",5,4,6
1982,15,"Zoeller, Fuzzy",2,4,7
1982,15,"Zoeller, Fuzzy",4,4,8
1982,15,"Zoeller, Fuzzy",4,4,9
1982,15,"Zoeller, Fuzzy",4,4,10
1982,15,"Zoeller, Fuzzy",3,4,11
1982,15,"Zoeller, Fuzzy",3,4,12
1982,15,"Zoeller, Fuzzy",4,4,13
1982,15,"Zoeller, Fuzzy",4,4,14
1982,15,"Zoeller, Fuzzy",3,4,15
1982,15,"Zoeller, Fuzzy",4,4,16
1982,15,"Zoeller, Fuzzy",4,4,17
1982,15,"Zoeller, Fuzzy",5,4,18
1982,19,"Crenshaw, Ben",3,1,1
1982,19,"Crenshaw, Ben",4,1,2
1982,19,"Crenshaw, Ben",4,1,3
1982,19,"Crenshaw, Ben",4,1,4
1982,19,"Crenshaw, Ben",3,1,5
1982,19,"Crenshaw, Ben",6,1,6
1982,19,"Crenshaw, Ben",2,1,7
1982,19,"Crenshaw, Ben",4,1,8
1982,19,"Crenshaw, Ben",5,1,9
1982,19,"Crenshaw, Ben",5,1,10
1982,19,"Crenshaw, Ben",3,1,11
1982,19,"Crenshaw, Ben",3,1,12
1982,19,"Crenshaw, Ben",4,1,13
1982,19,"Crenshaw, Ben",5,1,14
1982,19,"Crenshaw, Ben",4,1,15
1982,19,"Crenshaw, Ben",7,1,16
1982,19,"Crenshaw, Ben",3,1,17
1982,19,"Crenshaw, Ben",7,1,18
1982,19,"Crenshaw, Ben",4,2,1
1982,19,"Crenshaw, Ben",5,2,2
1982,19,"Crenshaw, Ben",5,2,3
1982,19,"Crenshaw, Ben",4,2,4
1982,19,"Crenshaw, Ben",3,2,5
1982,19,"Crenshaw, Ben",5,2,6
1982,19,"Crenshaw, Ben",2,2,7
1982,19,"Crenshaw, Ben",4,2,8
1982,19,"Crenshaw, Ben",5,2,9
1982,19,"Crenshaw, Ben",4,2,10
1982,19,"Crenshaw, Ben",4,2,11
1982,19,"Crenshaw, Ben",3,2,12
1982,19,"Crenshaw, Ben",3,2,13
1982,19,"Crenshaw, Ben",7,2,14
1982,19,"Crenshaw, Ben",4,2,15
1982,19,"Crenshaw, Ben",4,2,16
1982,19,"Crenshaw, Ben",3,2,17
1982,19,"Crenshaw, Ben",5,2,18
1982,19,"Crenshaw, Ben",4,3,1
1982,19,"Crenshaw, Ben",5,3,2
1982,19,"Crenshaw, Ben",4,3,3
1982,19,"Crenshaw, Ben",3,3,4
1982,19,"Crenshaw, Ben",3,3,5
1982,19,"Crenshaw, Ben",4,3,6
1982,19,"Crenshaw, Ben",2,3,7
1982,19,"Crenshaw, Ben",4,3,8
1982,19,"Crenshaw, Ben",4,3,9
1982,19,"Crenshaw, Ben",4,3,10
1982,19,"Crenshaw, Ben",4,3,11
1982,19,"Crenshaw, Ben",2,3,12
1982,19,"Crenshaw, Ben",5,3,13
1982,19,"Crenshaw, Ben",4,3,14
1982,19,"Crenshaw, Ben",5,3,15
1982,19,"Crenshaw, Ben",3,3,16
1982,19,"Crenshaw, Ben",4,3,17
1982,19,"Crenshaw, Ben",4,3,18
1982,19,"Crenshaw, Ben",4,4,1
1982,19,"Crenshaw, Ben",5,4,2
1982,19,"Crenshaw, Ben",4,4,3
1982,19,"Crenshaw, Ben",3,4,4
1982,19,"Crenshaw, Ben",3,4,5
1982,19,"Crenshaw, Ben",5,4,6
1982,19,"Crenshaw, Ben",3,4,7
1982,19,"Crenshaw, Ben",6,4,8
1982,19,"Crenshaw, Ben",4,4,9
1982,19,"Crenshaw, Ben",3,4,10
1982,19,"Crenshaw, Ben",4,4,11
1982,19,"Crenshaw, Ben",3,4,12
1982,19,"Crenshaw, Ben",4,4,13
1982,19,"Crenshaw, Ben",6,4,14
1982,19,"Crenshaw, Ben",4,4,15
1982,19,"Crenshaw, Ben",4,4,16
1982,19,"Crenshaw, Ben",3,4,17
1982,19,"Crenshaw, Ben",5,4,18
1982,19,"Nelson, Larry",4,1,1
1982,19,"Nelson, Larry",4,1,2
1982,19,"Nelson, Larry",5,1,3
1982,19,"Nelson, Larry",4,1,4
1982,19,"Nelson, Larry",4,1,5
1982,19,"Nelson, Larry",4,1,6
1982,19,"Nelson, Larry",4,1,7
1982,19,"Nelson, Larry",4,1,8
1982,19,"Nelson, Larry",4,1,9
1982,19,"Nelson, Larry",5,1,10
1982,19,"Nelson, Larry",4,1,11
1982,19,"Nelson, Larry",4,1,12
1982,19,"Nelson, Larry",4,1,13
1982,19,"Nelson, Larry",4,1,14
1982,19,"Nelson, Larry",5,1,15
1982,19,"Nelson, Larry",4,1,16
1982,19,"Nelson, Larry",3,1,17
1982,19,"Nelson, Larry",4,1,18
1982,19,"Nelson, Larry",3,2,1
1982,19,"Nelson, Larry",4,2,2
1982,19,"Nelson, Larry",5,2,3
1982,19,"Nelson, Larry",6,2,4
1982,19,"Nelson, Larry",2,2,5
1982,19,"Nelson, Larry",4,2,6
1982,19,"Nelson, Larry",3,2,7
1982,19,"Nelson, Larry",4,2,8
1982,19,"Nelson, Larry",4,2,9
1982,19,"Nelson, Larry",4,2,10
1982,19,"Nelson, Larry",5,2,11
1982,19,"Nelson, Larry",3,2,12
1982,19,"Nelson, Larry",4,2,13
1982,19,"Nelson, Larry",5,2,14
1982,19,"Nelson, Larry",4,2,15
1982,19,"Nelson, Larry",4,2,16
1982,19,"Nelson, Larry",3,2,17
1982,19,"Nelson, Larry",5,2,18
1982,19,"Nelson, Larry",4,3,1
1982,19,"Nelson, Larry",4,3,2
1982,19,"Nelson, Larry",4,3,3
1982,19,"Nelson, Larry",3,3,4
1982,19,"Nelson, Larry",3,3,5
1982,19,"Nelson, Larry",4,3,6
1982,19,"Nelson, Larry",3,3,7
1982,19,"Nelson, Larry",4,3,8
1982,19,"Nelson, Larry",5,3,9
1982,19,"Nelson, Larry",4,3,10
1982,19,"Nelson, Larry",4,3,11
1982,19,"Nelson, Larry",3,3,12
1982,19,"Nelson, Larry",5,3,13
1982,19,"Nelson, Larry",6,3,14
1982,19,"Nelson, Larry",4,3,15
1982,19,"Nelson, Larry",4,3,16
1982,19,"Nelson, Larry",5,3,17
1982,19,"Nelson, Larry",5,3,18
1982,19,"Nelson, Larry",4,4,1
1982,19,"Nelson, Larry",4,4,2
1982,19,"Nelson, Larry",4,4,3
1982,19,"Nelson, Larry",5,4,4
1982,19,"Nelson, Larry",3,4,5
1982,19,"Nelson, Larry",4,4,6
1982,19,"Nelson, Larry",3,4,7
1982,19,"Nelson, Larry",3,4,8
1982,19,"Nelson, Larry",4,4,9
1982,19,"Nelson, Larry",5,4,10
1982,19,"Nelson, Larry",4,4,11
1982,19,"Nelson, Larry",3,4,12
1982,19,"Nelson, Larry",4,4,13
1982,19,"Nelson, Larry",5,4,14
1982,19,"Nelson, Larry",3,4,15
1982,19,"Nelson, Larry",4,4,16
1982,19,"Nelson, Larry",4,4,17
1982,19,"Nelson, Larry",5,4,18
1982,19,"Sutton, Hal",4,1,1
1982,19,"Sutton, Hal",4,1,2
1982,19,"Sutton, Hal",5,1,3
1982,19,"Sutton, Hal",4,1,4
1982,19,"Sutton, Hal",3,1,5
1982,19,"Sutton, Hal",6,1,6
1982,19,"Sutton, Hal",4,1,7
1982,19,"Sutton, Hal",4,1,8
1982,19,"Sutton, Hal",4,1,9
1982,19,"Sutton, Hal",4,1,10
1982,19,"Sutton, Hal",3,1,11
1982,19,"Sutton, Hal",3,1,12
1982,19,"Sutton, Hal",3,1,13
1982,19,"Sutton, Hal",5,1,14
1982,19,"Sutton, Hal",4,1,15
1982,19,"Sutton, Hal",4,1,16
1982,19,"Sutton, Hal",4,1,17
1982,19,"Sutton, Hal",5,1,18
1982,19,"Sutton, Hal",4,2,1
1982,19,"Sutton, Hal",5,2,2
1982,19,"Sutton, Hal",5,2,3
1982,19,"Sutton, Hal",4,2,4
1982,19,"Sutton, Hal",5,2,5
1982,19,"Sutton, Hal",5,2,6
1982,19,"Sutton, Hal",3,2,7
1982,19,"Sutton, Hal",4,2,8
1982,19,"Sutton, Hal",5,2,9
1982,19,"Sutton, Hal",4,2,10
1982,19,"Sutton, Hal",4,2,11
1982,19,"Sutton, Hal",4,2,12
1982,19,"Sutton, Hal",4,2,13
1982,19,"Sutton, Hal",6,2,14
1982,19,"Sutton, Hal",3,2,15
1982,19,"Sutton, Hal",4,2,16
1982,19,"Sutton, Hal",3,2,17
1982,19,"Sutton, Hal",4,2,18
1982,19,"Sutton, Hal",4,3,1
1982,19,"Sutton, Hal",5,3,2
1982,19,"Sutton, Hal",4,3,3
1982,19,"Sutton, Hal",4,3,4
1982,19,"Sutton, Hal",3,3,5
1982,19,"Sutton, Hal",5,3,6
1982,19,"Sutton, Hal",2,3,7
1982,19,"Sutton, Hal",5,3,8
1982,19,"Sutton, Hal",5,3,9
1982,19,"Sutton, Hal",4,3,10
1982,19,"Sutton, Hal",4,3,11
1982,19,"Sutton, Hal",3,3,12
1982,19,"Sutton, Hal",4,3,13
1982,19,"Sutton, Hal",4,3,14
1982,19,"Sutton, Hal",5,3,15
1982,19,"Sutton, Hal",4,3,16
1982,19,"Sutton, Hal",3,3,17
1982,19,"Sutton, Hal",4,3,18
1982,19,"Sutton, Hal",5,4,1
1982,19,"Sutton, Hal",5,4,2
1982,19,"Sutton, Hal",3,4,3
1982,19,"Sutton, Hal",4,4,4
1982,19,"Sutton, Hal",3,4,5
1982,19,"Sutton, Hal",4,4,6
1982,19,"Sutton, Hal",3,4,7
1982,19,"Sutton, Hal",4,4,8
1982,19,"Sutton, Hal",4,4,9
1982,19,"Sutton, Hal",4,4,10
1982,19,"Sutton, Hal",4,4,11
1982,19,"Sutton, Hal",3,4,12
1982,19,"Sutton, Hal",4,4,13
1982,19,"Sutton, Hal",6,4,14
1982,19,"Sutton, Hal",3,4,15
1982,19,"Sutton, Hal",4,4,16
1982,19,"Sutton, Hal",3,4,17
1982,19,"Sutton, Hal",4,4,18
1982,22,"Brannan, Mike",4,1,1
1982,22,"Brannan, Mike",5,1,2
1982,22,"Brannan, Mike",4,1,3
1982,22,"Brannan, Mike",3,1,4
1982,22,"Brannan, Mike",3,1,5
1982,22,"Brannan, Mike",6,1,6
1982,22,"Brannan, Mike",5,1,7
1982,22,"Brannan, Mike",4,1,8
1982,22,"Brannan, Mike",4,1,9
1982,22,"Brannan, Mike",3,1,10
1982,22,"Brannan, Mike",4,1,11
1982,22,"Brannan, Mike",4,1,12
1982,22,"Brannan, Mike",5,1,13
1982,22,"Brannan, Mike",5,1,14
1982,22,"Brannan, Mike",4,1,15
1982,22,"Brannan, Mike",4,1,16
1982,22,"Brannan, Mike",4,1,17
1982,22,"Brannan, Mike",4,1,18
1982,22,"Brannan, Mike",4,2,1
1982,22,"Brannan, Mike",4,2,2
1982,22,"Brannan, Mike",6,2,3
1982,22,"Brannan, Mike",3,2,4
1982,22,"Brannan, Mike",3,2,5
1982,22,"Brannan, Mike",5,2,6
1982,22,"Brannan, Mike",3,2,7
1982,22,"Brannan, Mike",5,2,8
1982,22,"Brannan, Mike",4,2,9
1982,22,"Brannan, Mike",4,2,10
1982,22,"Brannan, Mike",5,2,11
1982,22,"Brannan, Mike",3,2,12
1982,22,"Brannan, Mike",4,2,13
1982,22,"Brannan, Mike",5,2,14
1982,22,"Brannan, Mike",4,2,15
1982,22,"Brannan, Mike",4,2,16
1982,22,"Brannan, Mike",3,2,17
1982,22,"Brannan, Mike",5,2,18
1982,22,"Brannan, Mike",6,3,1
1982,22,"Brannan, Mike",4,3,2
1982,22,"Brannan, Mike",3,3,3
1982,22,"Brannan, Mike",4,3,4
1982,22,"Brannan, Mike",3,3,5
1982,22,"Brannan, Mike",5,3,6
1982,22,"Brannan, Mike",3,3,7
1982,22,"Brannan, Mike",4,3,8
1982,22,"Brannan, Mike",5,3,9
1982,22,"Brannan, Mike",5,3,10
1982,22,"Brannan, Mike",3,3,11
1982,22,"Brannan, Mike",3,3,12
1982,22,"Brannan, Mike",4,3,13
1982,22,"Brannan, Mike",5,3,14
1982,22,"Brannan, Mike",4,3,15
1982,22,"Brannan, Mike",4,3,16
1982,22,"Brannan, Mike",2,3,17
1982,22,"Brannan, Mike",4,3,18
1982,22,"Brannan, Mike",4,4,1
1982,22,"Brannan, Mike",5,4,2
1982,22,"Brannan, Mike",4,4,3
1982,22,"Brannan, Mike",4,4,4
1982,22,"Brannan, Mike",3,4,5
1982,22,"Brannan, Mike",5,4,6
